id,status,created_on,categoria,nome,sigla,natureza,owner,descricao,tipo_logradouro,nome_logradouro,numero,numero_sem_numero,complemento,bairro,municipio,uf,cep,ddd,telefone1,telefone2,email,horario_inicio,horario_fim,eh_24h,dias_funcionamento,eh_presencial,eh_online,funcionamento_pandemia,observacao_pandemia,avaliacao,latitude,longitude,ja_passou_por_moderacao,updated_at,observacao,qtde_avaliacao,horario_correto,delegacia_mulher,endereco_correto,telefone_correto,existe_delegacia,eh_importacao,cliente_id,indexed_at,test_status,index,geog.type,geog.coordinates,abrangencia,eh_whatsapp,ramal1,ramal2,cod_ibge,fonte
7735,active,2026-02-05T21:07:40.247759Z,579,Hospital Regional Manoel de Sousa Santos,,publico,,,Avenida,Doutor Raimundo Santos,546,false,,Centro,Bom Jesus,PI,64900000,,,,,,,false,,false,false,false,,,-9.0675853,-44.3631565,,2026-02-05T21:07:40.247759Z,,,,,,,,true,,,,,,,Local,false,,,2201903,conexoes_nudems_dpes
7736,active,2026-02-05T21:07:40.247780Z,579,Hospital Regional Mariana Pires Ferreira,,publico,,,Avenida,Marechal Deodoro,285,false,,Centro,Paulistana,PI,64750000,,,,,,,false,,false,false,false,,,-8.139408699999999,-41.1464948,,2026-02-05T21:07:40.247780Z,,,,,,,,true,,,,,,,Local,false,,,2207801,conexoes_nudems_dpes
7737,active,2026-02-05T21:07:40.247802Z,579,Hospital Regional Tibério Nunes,,publico,,,Rua,Antonino Freire,,true,,Manguinha,Floriano,PI,64800290,,,,,,,false,,false,false,false,,,-6.7721168,-43.028069,,2026-02-05T21:07:40.247802Z,,,,,,,,true,,,,,,,Local,false,,,2203909,conexoes_nudems_dpes
7738,active,2026-02-05T21:07:40.247822Z,579,Unidade de Saúde Satélite,,publico,,,Rua,ROTARY CLUB,,true,,SATELITE,Teresina,PI,64059490,,,,,,,false,,false,false,false,,,-5.04962,-42.7598534,,2026-02-05T21:07:40.247822Z,,,,,,,,true,,,,,,,Local,false,,,2211001,conexoes_nudems_dpes
7739,active,2026-02-05T21:07:40.247843Z,579,Unidade de Saúde Buenos Aires,,publico,,,Rua,Castelo do Piauí,3292,false,,Buenos Aires,Teresina,PI,64008540,,,,,,,false,,false,false,false,,,-5.040729199999999,-42.8143572,,2026-02-05T21:07:40.247843Z,,,,,,,,true,,,,,,,Local,false,,,2211001,conexoes_nudems_dpes
7740,active,2026-02-05T21:07:40.247866Z,579,Maternidade Municipal Prof. Wall Ferraz,,publico,,,Praça,do Trabalhador,,true,,Itararé,Teresina,PI,64077175,,,,,,,false,,false,false,false,,,-5.1980508,-42.7393209,,2026-02-05T21:07:40.247866Z,,,,,,,,true,,,,,,,Local,false,,,2211001,conexoes_nudems_dpes
7741,active,2026-02-05T21:07:40.247890Z,579,Hospital Regional Chagas Rodrigues,,publico,,,Avenida,Dr. Pádua Oliveira,300,false,,Morro da Saudade,Piripiri,PI, ,,,,,,,false,,false,false,false,,,-4.2646669,-41.775386,,2026-02-05T21:07:40.247890Z,,,,,,,,true,,,,,,,Local,false,,,2208403,conexoes_nudems_dpes
7742,active,2026-02-05T21:07:40.247911Z,579,Hospital Regional de Campo Maior,,publico,,,Rua,B S Luis,,true,,S Luis,Campo Maior,PI,64280000,,,,,,,false,,false,false,false,,,-4.8176565,-42.1901165,,2026-02-05T21:07:40.247911Z,,,,,,,,true,,,,,,,Local,false,,,2202208,conexoes_nudems_dpes
7743,active,2026-02-05T21:07:40.247932Z,579,Maternidade Dr. Marques Basto e Hospital Infantil Dr. Mirocles Veras,,publico,,,Rua,Riachuelo,932,false,,Centro,Parnaíba,PI,64200280,,,,,,,false,,false,false,false,,,-2.9044744,-41.7747602,,2026-02-05T21:07:40.247932Z,,,,,,,,true,,,,,,,Local,false,,,2207702,conexoes_nudems_dpes
7744,active,2026-02-05T21:07:40.247953Z,579,Hospital Estadual Dirceu Arcoverde,,publico,,,Rua,Rodrigo Coimbra,1650,false,,Rodoviária,Parnaíba,PI, ,,,,,,,false,,false,false,false,,,-2.9285125,-41.7485167,,2026-02-05T21:07:40.247953Z,,,,,,,,true,,,,,,,Local,false,,,2207702,conexoes_nudems_dpes
7745,active,2026-02-05T21:07:40.247974Z,579,Complexo do Hospital de Clínicas da UFPR HC e MVFA,,publico,,,Rua,General Carneiro,181,false,,Centro,Curitiba,PR,80060900,,,,,,,false,,false,false,false,,,-25.4236816,-49.2622841,,2026-02-05T21:07:40.247974Z,,,,,,,,true,,,,,,,Local,false,,,4106902,conexoes_nudems_dpes
7746,active,2026-02-05T21:07:40.247996Z,579,Hospital Universitário do Oeste do Paraná,,publico,,,Avenida,Tancredo Neves,3224,false,,Santa Cruz,Cascavel,PR,85806470,,,,,,,false,,false,false,false,,,-24.9739494,-53.4940125,,2026-02-05T21:07:40.247996Z,,,,,,,,true,,,,,,,Local,false,,,4104808,conexoes_nudems_dpes
7747,active,2026-02-05T21:07:40.248017Z,579,Hospital Universitário Regional de Maringá,,publico,,,Avenida,Mandacaru,1590,false,,Parque das Laranjeiras,Maringá,PR,87083240,,,,,,,false,,false,false,false,,,-23.4004766,-51.9547094,,2026-02-05T21:07:40.248017Z,,,,,,,,true,,,,,,,Local,false,,,4115200,conexoes_nudems_dpes
7748,active,2026-02-05T21:07:40.248039Z,579,Hospital do Rocio,,publico,,,Rua,Maria Aparecida de Oliveira,599,false,,Loteamento São Jerônimo,Campo Largo,PR,83606177,,,,,,,false,,false,false,false,,,-25.4446416,-49.53579209999999,,2026-02-05T21:07:40.248039Z,,,,,,,,true,,,,,,,Local,false,,,4104204,conexoes_nudems_dpes
7749,active,2026-02-05T21:07:40.248061Z,579,Hospital Universitário Evangélico Mackenzie,,publico,,,Alameda,Augusto Stellfeld,1908,false,,Bigorrilho,Curitiba,PR,80730150,,,,,,,false,,false,false,false,,,-25.4345892,-49.29208879999999,,2026-02-05T21:07:40.248061Z,,,,,,,,true,,,,,,,Local,false,,,4106902,conexoes_nudems_dpes
7750,active,2026-02-05T21:07:40.248084Z,579,Hospital e Maternidade Nossa Senhora da Luz,,publico,,,Avenida,Brasil,2667,false,,Centro,Medianeira,PR,85884000,,,,,,,false,,false,false,false,,,-25.2969387,-54.0996049,,2026-02-05T21:07:40.248084Z,,,,,,,,true,,,,,,,Local,false,,,4115804,conexoes_nudems_dpes
7751,active,2026-02-05T21:07:40.248105Z,579,Hospital Ministro Costa Cavalcanti,,publico,,,Avenida,Gramado,580,false,,Vila A,Foz do Iguaçu,PR,85860460,,,,,,,false,,false,false,false,,,-25.4993534,-54.5687224,,2026-02-05T21:07:40.248105Z,,,,,,,,true,,,,,,,Local,false,,,4108304,conexoes_nudems_dpes
7752,active,2026-02-05T21:07:40.248127Z,579,Hospital Nossa Sra. das Graças Maternidade Mater Dei,,publico,,,Rua,Conselheiro Laurindo,540,false,,Centro,Curitiba,PR,80060100,,,,,,,false,,false,false,false,,,-25.4315352,-49.2646169,,2026-02-05T21:07:40.248127Z,,,,,,,,true,,,,,,,Local,false,,,4106902,conexoes_nudems_dpes
7753,active,2026-02-05T21:07:40.248148Z,579,Hospital e Maternidade Municipal de São José dos Pinhais,,publico,,,Rua,Cel. Luiz Victorino Ordine,1747,false,,São Pedro,São José dos Pinhais,PR,83005040,,,,,,,false,,false,false,false,,,-25.5435281,-49.1970623,,2026-02-05T21:07:40.248148Z,,,,,,,,true,,,,,,,Local,false,,,4125506,conexoes_nudems_dpes
7754,active,2026-02-05T21:07:40.248183Z,579,Hospital Universitário Regional do Norte do Paraná,,publico,,,Avenida,Robert Koch,60,false,,Operária,Londrina,PR,86038350,,,,,,,false,,false,false,false,,,-23.3263052,-51.1287934,,2026-02-05T21:07:40.248183Z,,,,,,,,true,,,,,,,Local,false,,,4113700,conexoes_nudems_dpes
7755,active,2026-02-05T21:07:40.248206Z,579,Santa Casa Misericórdia de Jacarezinho,,publico,,,Avenida,Getúlio Vargas,1248,false,,Centro,Jacarezinho,PR,86400000,,,,,,,false,,false,false,false,,,-23.1592556,-49.9700604,,2026-02-05T21:07:40.248206Z,,,,,,,,true,,,,,,,Local,false,,,4111803,conexoes_nudems_dpes
7756,active,2026-02-05T21:07:40.248227Z,579,Hospital Regional do Norte Pioneiro,,publico,,,Rua,Genor Juliano,11,false,,Jardim Monte Verde,Santo Antônio da Platina,PR, ,,,,,,,false,,false,false,false,,,-23.2915929,-50.0571062,,2026-02-05T21:07:40.248227Z,,,,,,,,true,,,,,,,Local,false,,,4124103,conexoes_nudems_dpes
7757,active,2026-02-05T21:07:40.248248Z,579,Hospital Municipal de Araucária,,publico,,,Rua,Rozália Wzorek,77,false,,Sabiá,Araucária,PR,83708000,,,,,,,false,,false,false,false,,,-25.5792685,-49.3924503,,2026-02-05T21:07:40.248248Z,,,,,,,,true,,,,,,,Local,false,,,4101804,conexoes_nudems_dpes
7758,active,2026-02-05T21:07:40.248269Z,579,Hospital Regional do Sudoeste Walter Alberto Pecoits F.B.,,publico,,,Rodovia,Contorno Leste,200,false,,Água Branca,Francisco Beltrão,PR,85601000,,,,,,,false,,false,false,false,,,-26.1135187,-53.04096029999999,,2026-02-05T21:07:40.248269Z,,,,,,,,true,,,,,,,Local,false,,,4108403,conexoes_nudems_dpes
7759,active,2026-02-05T21:07:40.248290Z,579,Hospital Geral Municipal São Francisco de Assis,,publico,,,Avenida,Renato Monteiro,1235,false,,Bairro Novo Horizonte,Porto Real,RJ,27570000,,,,,,,false,,false,false,false,,,-22.417558,-44.30353600000001,,2026-02-05T21:07:40.248290Z,,,,,,,,true,,,,,,,Local,false,,,3304110,conexoes_nudems_dpes
7760,active,2026-02-05T21:07:40.248311Z,579,Hospital Maternidade de Angra dos Reis - HMAR,,publico,,,Rua,Dr. Coutinho,84,false,,Centro,Angra dos Reis,RJ, ,,,,,,,false,,false,false,false,,,-23.0068996,-44.3137211,,2026-02-05T21:07:40.248311Z,,,,,,,,true,,,,,,,Local,false,,,3300100,conexoes_nudems_dpes
7761,active,2026-02-05T21:07:40.248332Z,579,Hospital Municipal Victor de Souza Breves,,publico,,,Rua,Nilo Peçanha,85,false,,Centro,Mangaratiba,RJ,23860000,,,,,,,false,,false,false,false,,,-22.9612315,-44.0396247,,2026-02-05T21:07:40.248332Z,,,,,,,,true,,,,,,,Local,false,,,3302601,conexoes_nudems_dpes
7762,active,2026-02-05T21:07:40.248353Z,579,Hospital Público Municipal de Macaé - HPM,,publico,,,Rodovia,RJ-168,4,false,,Virgem Santa,Macaé,RJ, ,,,,,,,false,,false,false,false,,,-22.3550713,-41.8190039,,2026-02-05T21:07:40.248353Z,,,,,,,,true,,,,,,,Local,false,,,3302403,conexoes_nudems_dpes
7763,active,2026-02-05T21:07:40.248374Z,579,Maternidade Escola da UFRJ,,publico,,,Rua,das Laranjeiras,180,false,,Laranjeiras,Rio de Janeiro,RJ,22240001,,,,,,,false,,false,false,false,,,-22.9327728,-43.1851965,,2026-02-05T21:07:40.248374Z,,,,,,,,true,,,,,,,Local,false,,,3304557,conexoes_nudems_dpes
7764,active,2026-02-05T21:07:40.248395Z,579,SES RJ Complexo Regional Mesquita Maternidade e Clínica Mulher,,publico,,,Avenida,Dr. Carvalhães,400,false,,Rocha Sobrinho,Mesquita,RJ, ,,,,,,,false,,false,false,false,,,-22.7841462,-43.4094658,,2026-02-05T21:07:40.248395Z,,,,,,,,true,,,,,,,Local,false,,,3302858,conexoes_nudems_dpes
7765,active,2026-02-05T21:07:40.248415Z,579,SES RJ Hospital da Mulher Heloneida Studart,,publico,,,Lote,1745,,true,,Jardim Jose Bonifaci,São João de Meriti,RJ, ,,,,,,,false,,false,false,false,,,-22.7929629,-43.36081679999999,,2026-02-05T21:07:40.248415Z,,,,,,,,true,,,,,,,Local,false,,,3305109,conexoes_nudems_dpes
7766,active,2026-02-05T21:07:40.248436Z,579,SES RJ Hospital Estadual Azevedo Lima,,publico,,,Rua,Teixeira de Freitas,30,false,,Fonseca,Niterói,RJ,24130616,,,,,,,false,,false,false,false,,,-22.8799998,-43.0785387,,2026-02-05T21:07:40.248436Z,,,,,,,,true,,,,,,,Local,false,,,3303302,conexoes_nudems_dpes
7767,active,2026-02-05T21:07:40.248458Z,579,SES RJ Hospital Estadual dos Lagos Nossa Senhora de Nazaré,,publico,,,Rua,Manoel Domingos dos Santos,,true,,Barreira,Saquarema,RJ,28993000,,,,,,,false,,false,false,false,,,-22.8922348,-42.4770477,,2026-02-05T21:07:40.248458Z,,,,,,,,true,,,,,,,Local,false,,,3305505,conexoes_nudems_dpes
7768,active,2026-02-05T21:07:40.248479Z,579,SMS Coordenação de Emergência Regional CER Realengo AP 51,,publico,,,Rua,Nilopolis,329,false,,Realengo,Rio de Janeiro,RJ,21725090,,,,,,,false,,false,false,false,,,-22.8668445,-43.4417548,,2026-02-05T21:07:40.248479Z,,,,,,,,true,,,,,,,Local,false,,,3304557,conexoes_nudems_dpes
7769,active,2026-02-05T21:07:40.248500Z,579,SMS Hospital Municipal Albert Schweitzer AP 51,,publico,,,Rua,Nilopolis,329,false,,Realengo,Rio de Janeiro,RJ,21725090,,,,,,,false,,false,false,false,,,-22.8668445,-43.4417548,,2026-02-05T21:07:40.248500Z,,,,,,,,true,,,,,,,Local,false,,,3304557,conexoes_nudems_dpes
7770,active,2026-02-05T21:07:40.248521Z,579,SMS Hospital Municipal Miguel Couto AP 21,,publico,,,Rua,Mário Ribeiro,117,false,,Leblon,Rio de Janeiro,RJ,22430160,,,,,,,false,,false,false,false,,,-22.9776339,-43.2240139,,2026-02-05T21:07:40.248521Z,,,,,,,,true,,,,,,,Local,false,,,3304557,conexoes_nudems_dpes
7771,active,2026-02-05T21:07:40.248542Z,579,SMS Hospital Municipal Pedro II AP 53,,publico,,,Rua,do Prado,325,false,,Santa Cruz,Rio de Janeiro,RJ,23555012,,,,,,,false,,false,false,false,,,-22.9126619,-43.6877054,,2026-02-05T21:07:40.248542Z,,,,,,,,true,,,,,,,Local,false,,,3304557,conexoes_nudems_dpes
7772,active,2026-02-05T21:07:40.248563Z,579,SMS Hospital Municipal Rocha Faria AP 52,,publico,,,Avenida,Cesário de Melo,3215,false,,Campo Grande,Rio de Janeiro,RJ,23050101,,,,,,,false,,false,false,false,,,-22.9083816,-43.5623467,,2026-02-05T21:07:40.248563Z,,,,,,,,true,,,,,,,Local,false,,,3304557,conexoes_nudems_dpes
7773,active,2026-02-05T21:07:40.248584Z,579,SMS Maternidade Alexander Fleming Ap 33,,publico,,,Rua,Jorge Schmidt,331,false,,Marechal Hermes,Rio de Janeiro,RJ,21610645,,,,,,,false,,false,false,false,,,-22.8644608,-43.3711189,,2026-02-05T21:07:40.248584Z,,,,,,,,true,,,,,,,Local,false,,,3304557,conexoes_nudems_dpes
7774,active,2026-02-05T21:07:40.248606Z,579,SMS Maternidade Carmela Dutra Ap 32,,publico,,,Rua,Aquidabã,1037,false,,Lins de Vasconcelos,Rio de Janeiro,RJ,20720292,,,,,,,false,,false,false,false,,,-22.9112195,-43.29097429999999,,2026-02-05T21:07:40.248606Z,,,,,,,,true,,,,,,,Local,false,,,3304557,conexoes_nudems_dpes
7775,active,2026-02-05T21:07:40.248627Z,579,SMS Maternidade da Mulher Mariska Ribeiro Ap 51,,publico,,,Praça,Primeiro de Maio,,true,,Bangu,Rio de Janeiro,RJ,21830000,,,,,,,false,,false,false,false,,,-22.8762315,-43.4719683,,2026-02-05T21:07:40.248627Z,,,,,,,,true,,,,,,,Local,false,,,3304557,conexoes_nudems_dpes
7776,active,2026-02-05T21:07:40.248647Z,579,SMS Maternidade Fernando Magalhães Ap 10,,publico,,,Rua,General José Cristino,87,false,,São Cristóvão,Rio de Janeiro,RJ, ,,,,,,,false,,false,false,false,,,-22.8951783,-43.2257618,,2026-02-05T21:07:40.248647Z,,,,,,,,true,,,,,,,Local,false,,,3304557,conexoes_nudems_dpes
7777,active,2026-02-05T21:07:40.248668Z,579,SMS Maternidade Herculano Pinheiro Ap 33,,publico,,,Avenida,Min Edgard Romero,276,false,,Madureira,Rio de Janeiro,RJ,21360200,,,,,,,false,,false,false,false,,,-22.8704671,-43.3349972,,2026-02-05T21:07:40.248668Z,,,,,,,,true,,,,,,,Local,false,,,3304557,conexoes_nudems_dpes
7778,active,2026-02-05T21:07:40.248689Z,579,SMS Maternidade Maria Amélia Buarque de Hollanda Ap 10,,publico,,,Rua,Moncorvo Filho,67,false,,Centro,Rio de Janeiro,RJ,20211340,,,,,,,false,,false,false,false,,,-22.9089035,-43.1916882,,2026-02-05T21:07:40.248689Z,,,,,,,,true,,,,,,,Local,false,,,3304557,conexoes_nudems_dpes
7779,active,2026-02-05T21:07:40.248710Z,579,SMS Maternidade Paulino Werneck Ap 31,,publico,,,Estrada,da Cacuia,745,false,,Ilha do Governador,Rio de Janeiro,RJ,21921001,,,,,,,false,,false,false,false,,,-22.810806,-43.1848431,,2026-02-05T21:07:40.248710Z,,,,,,,,true,,,,,,,Local,false,,,3304557,conexoes_nudems_dpes
7780,active,2026-02-05T21:07:40.248736Z,579,Hospital Universitário Antônio Pedro,,publico,,,Rua,Marquês do Paraná,303,false,,Centro,Niterói,RJ,24033900,,,,,,,false,,false,false,false,,,-22.895244,-43.1125676,,2026-02-05T21:07:40.248736Z,,,,,,,,true,,,,,,,Local,false,,,3303302,conexoes_nudems_dpes
7781,active,2026-02-05T21:07:40.248758Z,579,Hospital Municipal São João Batista,,publico,,,Rua,Nossa Senhora das Gracas,235,false,,Sao Geraldo,Volta Redonda,RJ,27253610,,,,,,,false,,false,false,false,,,-22.5146174,-44.0878604,,2026-02-05T21:07:40.248758Z,,,,,,,,true,,,,,,,Local,false,,,3306305,conexoes_nudems_dpes
7782,active,2026-02-05T21:07:40.248779Z,579,Maternidade Santa Cruz da Serra,,publico,,,Avenida,Automovel Clube,275,false,,Santa Cruz da Serra,Duque de Caxias,RJ,25272405,,,,,,,false,,false,false,false,,,-22.6423876,-43.2802695,,2026-02-05T21:07:40.248779Z,,,,,,,,true,,,,,,,Local,false,,,3301702,conexoes_nudems_dpes
7783,active,2026-02-05T21:07:40.248801Z,579,Hospital Flávio Leal,,publico,,,Rua,Roberto Silveira,50,false,,Centro,Piraí,RJ,27175000,,,,,,,false,,false,false,false,,,-22.6287111,-43.903875,,2026-02-05T21:07:40.248801Z,,,,,,,,true,,,,,,,Local,false,,,3304003,conexoes_nudems_dpes
7784,active,2026-02-05T21:07:40.248822Z,579,Hospital Geral de Arraial do Cabo,,publico,,,Avenida,Getúlio Vargas,,true,,Distrito Canaã,Arraial do Cabo,RJ, ,,,,,,,false,,false,false,false,,,-22.9725224,-42.0285145,,2026-02-05T21:07:40.248822Z,,,,,,,,true,,,,,,,Local,false,,,3300258,conexoes_nudems_dpes
7785,active,2026-02-05T21:07:40.248842Z,579,UERJ Hospital Univ Pedro Ernesto,,publico,,,Rua,Felipe Camarão,58,false,,bairro central,Rio de Janeiro,RJ, ,,,,,,,false,,false,false,false,,,-22.9149449,-43.235883,,2026-02-05T21:07:40.248842Z,,,,,,,,true,,,,,,,Local,false,,,3304557,conexoes_nudems_dpes
7786,active,2026-02-05T21:07:40.248862Z,579,MS Hospital Federal de Bonsucesso,,publico,,,Avenida,Londres,616,false,,Bonsucesso,Rio de Janeiro,RJ, ,,,,,,,false,,false,false,false,,,-22.8663423,-43.2484534,,2026-02-05T21:07:40.248862Z,,,,,,,,true,,,,,,,Local,false,,,3304557,conexoes_nudems_dpes
7787,active,2026-02-05T21:07:40.248883Z,579,MS HSE Hospital dos Servidores do Estado,,publico,,,Avenida,Sacadura Cabral,178,false,,Saúde,Rio de Janeiro,RJ,20221161,,,,,,,false,,false,false,false,,,-22.8965481,-43.1881039,,2026-02-05T21:07:40.248883Z,,,,,,,,true,,,,,,,Local,false,,,3304557,conexoes_nudems_dpes
7788,active,2026-02-05T21:07:40.248904Z,579,SMS Hospital Municipal Lourenço Jorge Ap 40,,publico,,,Avenida,Ayrton Senna,2000,false,,Barra da Tijuca,Rio de Janeiro,RJ, ,,,,,,,false,,false,false,false,,,-22.9969669,-43.36577279999999,,2026-02-05T21:07:40.248904Z,,,,,,,,true,,,,,,,Local,false,,,3304557,conexoes_nudems_dpes
7789,active,2026-02-05T21:07:40.248924Z,579,HUV Hospital Universitário de Vassouras,,publico,,,Rua,Vicente Celestino,201,false,,Madruga,Vassouras,RJ,27700000,,,,,,,false,,false,false,false,,,-22.3979358,-43.6534241,,2026-02-05T21:07:40.248924Z,,,,,,,,true,,,,,,,Local,false,,,3306206,conexoes_nudems_dpes
7790,active,2026-02-05T21:07:40.248945Z,579,Hospital Alcides Carneiro,,publico,,,Rua,Vigario Correa,1345,false,,Corrêas,Petrópolis,RJ,25720265,,,,,,,false,,false,false,false,,,-22.4491449,-43.1403845,,2026-02-05T21:07:40.248945Z,,,,,,,,true,,,,,,,Local,false,,,3303906,conexoes_nudems_dpes
7791,active,2026-02-05T21:07:40.248967Z,579,Hospital Universitário Gaffrée e Guinle,,publico,,,Rua,Mariz e Barros,775,false,,Maracanã,Rio de Janeiro,RJ, ,,,,,,,false,,false,false,false,,,-22.9164964,-43.2205561,,2026-02-05T21:07:40.248967Z,,,,,,,,true,,,,,,,Local,false,,,3304557,conexoes_nudems_dpes
7792,active,2026-02-05T21:07:40.248988Z,579,Maternidade Municipal Dr. Mário Niajar,,publico,,,Rua,Dr. Alfredo Backer,324,false,,Alcantara,São Gonçalo,RJ,24452005,,,,,,,false,,false,false,false,,,-22.8183745,-43.0121356,,2026-02-05T21:07:40.248988Z,,,,,,,,true,,,,,,,Local,false,,,3304904,conexoes_nudems_dpes
7793,active,2026-02-05T21:07:40.249019Z,579,Hospital Municipal Hugo Miranda,,publico,,,Rua,Sao Pedro de Alcantara,1,false,,Pontal,Paraty,RJ,23970000,,,,,,,false,,false,false,false,,,-23.215968,-44.7133713,,2026-02-05T21:07:40.249019Z,,,,,,,,true,,,,,,,Local,false,,,3303807,conexoes_nudems_dpes
7794,active,2026-02-05T21:07:40.249041Z,579,IFF Fiocruz,,publico,,,Avenida,Rui Barbosa,716,false,,Flamengo,Rio de Janeiro,RJ,22250020,,,,,,,false,,false,false,false,,,-22.9422869,-43.1742243,,2026-02-05T21:07:40.249041Z,,,,,,,,true,,,,,,,Local,false,,,3304557,conexoes_nudems_dpes
7795,active,2026-02-05T21:07:40.249062Z,579,HGNI Hospital Geral de Nova Iguaçu,,publico,,,Avenida,Henrique Duque Estrada Meyer,953,false,,Posse,Nova Iguaçu,RJ,26030380,,,,,,,false,,false,false,false,,,-22.7314122,-43.4623734,,2026-02-05T21:07:40.249062Z,,,,,,,,true,,,,,,,Local,false,,,3303500,conexoes_nudems_dpes
7796,active,2026-02-05T21:07:40.249083Z,579,SMS Maternidade da Rocinha Ap 21,,publico,,,Avenida,Niemeyer,776,false,,São Conrado,Rio de Janeiro,RJ,22610095,,,,,,,false,,false,false,false,,,-22.9935182,-43.2528402,,2026-02-05T21:07:40.249083Z,,,,,,,,true,,,,,,,Local,false,,,3304557,conexoes_nudems_dpes
7797,active,2026-02-05T21:07:40.249104Z,579,Hospital Maternidade Tereza Sacchi de Moura,,publico,,,Avenida,Tenente José Eduardo,200,false,,Ano Bom,Barra Mansa,RJ,27323240,,,,,,,false,,false,false,false,,,-22.53879,-44.17286499999999,,2026-02-05T21:07:40.249104Z,,,,,,,,true,,,,,,,Local,false,,,3300407,conexoes_nudems_dpes
7798,active,2026-02-05T21:07:40.249126Z,579,Hospital Municipal da Mulher em Cabo Frio,,publico,,,Rua,Florisbela Pena,,true,,Braga,Cabo Frio,RJ,28908145,,,,,,,false,,false,false,false,,,-22.8918765,-42.0315381,,2026-02-05T21:07:40.249126Z,,,,,,,,true,,,,,,,Local,false,,,3300704,conexoes_nudems_dpes
7799,active,2026-02-05T21:07:40.249148Z,579,Hospital Dr. José Pedro Bezerra,,publico,,,Rua,Araquari,,true,,Conjunto Santa Catarina,Natal,RN,59110390,,,,,,,false,,false,false,false,,,-5.751239099999999,-35.255371,,2026-02-05T21:07:40.249148Z,,,,,,,,true,,,,,,,Local,false,,,2408102,conexoes_nudems_dpes
7800,active,2026-02-05T21:07:40.249169Z,579,Hospital Regional Alfredo Mesquita,,publico,,,Rua,Dr. Pedro Matos,,true,,Ferreiro Torto,Macaíba,RN,59280000,,,,,,,false,,false,false,false,,,-5.858078,-35.3409642,,2026-02-05T21:07:40.249169Z,,,,,,,,true,,,,,,,Local,false,,,2407104,conexoes_nudems_dpes
7801,active,2026-02-05T21:07:40.249190Z,579,Hospital Universitário Ana Bezerra,,publico,,,Praça,Tequinha Farias,13,false,,Centro,Santa Cruz,RN,59200000,,,,,,,false,,false,false,false,,,-6.226977199999999,-36.0209835,,2026-02-05T21:07:40.249190Z,,,,,,,,true,,,,,,,Local,false,,,2411205,conexoes_nudems_dpes
7802,active,2026-02-05T21:07:40.249211Z,579,Maternidade Escola Januário Cicco,,publico,,,Avenida,Nilo Peçanha,270,false,,Petrópolis,Natal,RN,59012300,,,,,,,false,,false,false,false,,,-5.7821899,-35.1984927,,2026-02-05T21:07:40.249211Z,,,,,,,,true,,,,,,,Local,false,,,2408102,conexoes_nudems_dpes
7803,active,2026-02-05T21:07:40.249232Z,579,Maternidade Professor Leide Morais,,publico,,,Avenida,das Fronteiras,,true,,Nossa Sra. da Apresentação,Natal,RN,59114275,,,,,,,false,,false,false,false,,,-5.7563809,-35.2637273,,2026-02-05T21:07:40.249232Z,,,,,,,,true,,,,,,,Local,false,,,2408102,conexoes_nudems_dpes
7804,active,2026-02-05T21:07:40.249253Z,579,Hospital Maternidade do Divino Amor,,publico,,,Avenida,Tenente Medeiros,145,false,,Centro,Parnamirim,RN,59140020,,,,,,,false,,false,false,false,,,-5.9100967,-35.2598407,,2026-02-05T21:07:40.249253Z,,,,,,,,true,,,,,,,Local,false,,,2403251,conexoes_nudems_dpes
7805,active,2026-02-05T21:07:40.249274Z,579,Hospital Dr. Percílio Alves de Oliveira,,publico,,,Rua,Bela Vista,1237,false,Conjunto Luiz Varela, ,Ceará-Mirim,RN,59570000,,,,,,,false,,false,false,false,,,-5.642750899999999,-35.4212185,,2026-02-05T21:07:40.249274Z,,,,,,,,true,,,,,,,Local,false,,,2402600,conexoes_nudems_dpes
7806,active,2026-02-05T21:07:40.249295Z,579,Hospital Regional da Mulher Parteira Maria Correia (HRMPMC),,publico,,,Rua,Francisco Bessa,168,false,,Nova Betania,Mossoró,RN,59612207,,,,,,,false,,false,false,false,,,-5.1804368,-37.35342139999999,,2026-02-05T21:07:40.249295Z,,,,,,,,true,,,,,,,Local,false,,,2408003,conexoes_nudems_dpes
7807,active,2026-02-05T21:07:40.249318Z,579,Hospital Maternidade Almeida Castro (HMAC),,publico,,,Rua,Juvenal Lamartine,334,false,Centro (ou Bom Jardim/Santo Antônio),Centro (ou Bom Jardim/Santo Antônio),Mossoró,RN,59600155,,,,,,,false,,false,false,false,,,-5.173111599999999,-37.33578,,2026-02-05T21:07:40.249318Z,,,,,,,,true,,,,,,,Local,false,,,2408003,conexoes_nudems_dpes
7808,active,2026-02-05T21:07:40.249340Z,579,Hospital Maternidade Mãe Esperança,,publico,,,Rua,Venezuela,2350,false,Embratel, ,Porto Velho,RO,76820810,,,,,,,false,,false,false,false,,,-8.7536987,-63.88165229999999,,2026-02-05T21:07:40.249340Z,,,,,,,,true,,,,,,,Local,false,,,1100205,conexoes_nudems_dpes
7809,active,2026-02-05T21:07:40.249361Z,579,Hospital Dr. Claudionor Couto Roriz,,publico,,,Avenida,Dom Bosco,1300,false,,Dom Bosco,Ji-Paraná,RO,76907734,,,,,,,false,,false,false,false,,,-10.8694862,-61.94869869999999,,2026-02-05T21:07:40.249361Z,,,,,,,,true,,,,,,,Local,false,,,1100122,conexoes_nudems_dpes
